identificador;asignatura;anho;convocatoria;tipoexam;puntaje
ca8cf8bbc6a6449bcc7af6738a432bdb;CONTABILIDAD;2020;2;1F   ;78
552951d7166151ae76dece24733541a8;BASE DE DATOS I;2020;2;1F   ;95
10aa03d77dbbba325a8765bf7379bba0;CALCULO II;2020;2;2F   ;0
ca8cf8bbc6a6449bcc7af6738a432bdb;CALCULO I;2020;2;1F   ;81
10aa03d77dbbba325a8765bf7379bba0;ECONOMIA Y FINANZAS;2020;2;1F   ;100
cb97bc1a711ee1c7116cb293b7eff85b;FISICA 1;2020;2;1F   ;60
10aa03d77dbbba325a8765bf7379bba0;SISTEMAS OPERATIVOS;2020;2;1F   ;80
10aa03d77dbbba325a8765bf7379bba0;FISICA 2;2020;2;1F   ;48
f374f419b6878b0a6271a5bb8db01f49;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;1F   ;90
f374f419b6878b0a6271a5bb8db01f49;ECONOMIA Y FINANZAS;2020;2;1F   ;69
10aa03d77dbbba325a8765bf7379bba0;FISICA 2;2020;2;2F   ;82
efd398e9ef72b4a1ae162c62bcf8dc46;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;1F   ;76
c817b1e9af10080f042797b6bb082a24;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;1F   ;94
55d9a8ffd28247d1206bb80778d62ee7;INGENIERIA DE SOFTWARE I;2020;2;1F   ;73
efd398e9ef72b4a1ae162c62bcf8dc46;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;A
76b1be06d899e18e3c6186da8a56583e;CONTABILIDAD;2020;2;1F   ;99
efd398e9ef72b4a1ae162c62bcf8dc46;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;55
1196f642256b8955f83ba9ba134b07bb;OPTATIVA 1 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;1F   ;A
1196f642256b8955f83ba9ba134b07bb;FISICA 3;2020;2;2F   ;97
1196f642256b8955f83ba9ba134b07bb;FISICA 3;2020;2;1F   ;A
efd398e9ef72b4a1ae162c62bcf8dc46;CALCULO III;2020;2;1F   ;72
efd398e9ef72b4a1ae162c62bcf8dc46;FISICA 3;2020;2;1F   ;60
10aa03d77dbbba325a8765bf7379bba0;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;100
a2020a9f6bb36e71cdabfc567772d594;SISTEMAS OPERATIVOS;2020;2;1F   ;92
ca8cf8bbc6a6449bcc7af6738a432bdb;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;84
a2020a9f6bb36e71cdabfc567772d594;CALCULO III;2020;2;1F   ;92
bf6a6263d1206f3b1a03bc8e13bb56a8;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;90
1196f642256b8955f83ba9ba134b07bb;INGENIERIA DE SOFTWARE III;2020;2;1F   ;95
1196f642256b8955f83ba9ba134b07bb;BASE DE DATOS II;2020;2;1F   ;81
bf6a6263d1206f3b1a03bc8e13bb56a8;INGENIERIA DE SOFTWARE I;2020;2;1F   ;82
a2020a9f6bb36e71cdabfc567772d594;INGENIERIA DE SOFTWARE I;2020;2;1F   ;56
c817b1e9af10080f042797b6bb082a24;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;56
76b1be06d899e18e3c6186da8a56583e;EMPRENDEDORISMO;2020;2;1F   ;73
a2020a9f6bb36e71cdabfc567772d594;FISICA 3;2020;2;1F   ;97
1196f642256b8955f83ba9ba134b07bb;OPTATIVA 1 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;2F   ;A
76b1be06d899e18e3c6186da8a56583e;ALGORITMOS Y ESTRUCTURA DE DATOS I;2020;2;2F   ;90
76b1be06d899e18e3c6186da8a56583e;EXPRESION ORAL Y ESCRITA;2020;2;1F   ;95
7b03f03d47932681bb387728e2bd5b11;ELECTIVA 2  - CLOUD COMPUTING;2020;2;2F   ;A
7b03f03d47932681bb387728e2bd5b11;ELECTIVA 4 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
7b03f03d47932681bb387728e2bd5b11;ELECTIVA 4 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;86
c817b1e9af10080f042797b6bb082a24;ALGEBRA LINEAL;2020;2;1F   ;84
7b03f03d47932681bb387728e2bd5b11;ELECTIVA 5 - CIBERSEGURIDAD;2020;2;1F   ;94
bf6a6263d1206f3b1a03bc8e13bb56a8;BASE DE DATOS I;2020;2;1F   ;93
76b1be06d899e18e3c6186da8a56583e;MATEMATICA DISCRETA;2020;2;1F   ;4
cb2674fd36ea52bdc7e4f7e49da4f81d;FISICA 4;2020;2;1F   ;80
76b1be06d899e18e3c6186da8a56583e;MATEMATICA DISCRETA;2020;2;2F   ;88
c817b1e9af10080f042797b6bb082a24;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;68
55d9a8ffd28247d1206bb80778d62ee7;FISICA 4;2020;2;1F   ;100
66874c318e0adb8caafdc023aa310cee;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;98
27498a5ba89f7e7e34ffe0cce11a39e4;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;73
c966c1d2c8c975c02df0b317951a4397;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;2F   ;60
0da16bcb9945efefa0ee76015625a2d4;SISTEMAS OPERATIVOS;2020;2;1F   ;96
27498a5ba89f7e7e34ffe0cce11a39e4;SISTEMAS OPERATIVOS;2020;2;2F   ;93
0da16bcb9945efefa0ee76015625a2d4;BASE DE DATOS I;2020;2;1F   ;95
c817b1e9af10080f042797b6bb082a24;ECONOMIA Y FINANZAS;2020;2;1F   ;100
27498a5ba89f7e7e34ffe0cce11a39e4;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;87
55d9a8ffd28247d1206bb80778d62ee7;CALCULO III;2020;2;1F   ;80
55d9a8ffd28247d1206bb80778d62ee7;REDES DE COMPUTADORAS II;2020;2;1F   ;95
55d9a8ffd28247d1206bb80778d62ee7;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;90
0da16bcb9945efefa0ee76015625a2d4;INGENIERIA DE SOFTWARE I;2020;2;1F   ;90
27498a5ba89f7e7e34ffe0cce11a39e4;REDES DE COMPUTADORAS II;2020;2;1F   ;100
27498a5ba89f7e7e34ffe0cce11a39e4;FISICA 3;2020;2;1F   ;A
27498a5ba89f7e7e34ffe0cce11a39e4;FISICA 3;2020;2;2F   ;A
7375e890a1d6044c18082f6ac98c8641;SISTEMAS OPERATIVOS;2020;2;1F   ;76
7375e890a1d6044c18082f6ac98c8641;FISICA 3;2020;2;2F   ;83
7375e890a1d6044c18082f6ac98c8641;INGENIERIA DE SOFTWARE I;2020;2;1F   ;67
7375e890a1d6044c18082f6ac98c8641;METODOS NUMERICOS;2020;2;2F   ;68
11397988a1d88510f78e25345d6ef740;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;2F   ;88
7375e890a1d6044c18082f6ac98c8641;BASE DE DATOS I;2020;2;1F   ;91
7375e890a1d6044c18082f6ac98c8641;OPTATIVA 1 - REALIDAD NACIONAL;2020;2;1F   ;95
66874c318e0adb8caafdc023aa310cee;ELECTIVA 7 - PROGRAMACION WEB BACK-END;2020;2;2F   ;100
3656f5150407a4bc6adfc4837046dc28;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;91
34caaa37cb456bf54c39d9b54c0692eb;CALCULO III;2020;2;2F   ;50
66874c318e0adb8caafdc023aa310cee;ELECTIVA 6 - DATAMINING;2020;2;1F   ;87
c966c1d2c8c975c02df0b317951a4397;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;25
ba5af4badc0f0ede6d8a7523065ee3d5;REDES DE COMPUTADORAS II;2020;2;1F   ;90
3656f5150407a4bc6adfc4837046dc28;ELECTIVA 5 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
3656f5150407a4bc6adfc4837046dc28;ELECTIVA 4 - GESTION DE PROYECTOS;2020;2;1F   ;100
3656f5150407a4bc6adfc4837046dc28;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
3656f5150407a4bc6adfc4837046dc28;ELECTIVA 3 - DATAMINING;2020;2;1F   ;93
235863bf50cfc33f23dee496cf23338b;ECONOMIA Y FINANZAS;2020;2;1F   ;93
235863bf50cfc33f23dee496cf23338b;CALCULO II;2020;2;1F   ;73
235863bf50cfc33f23dee496cf23338b;REDES DE COMPUTADORAS I;2020;2;1F   ;100
235863bf50cfc33f23dee496cf23338b;FISICA 2;2020;2;1F   ;93
235863bf50cfc33f23dee496cf23338b;SISTEMAS OPERATIVOS;2020;2;1F   ;92
235863bf50cfc33f23dee496cf23338b;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;73
78383de0fb60a94755832f49fbc6fa85;MATEMATICA DISCRETA;2020;2;1F   ;A
713e6dfa98274d8339b09b0fcca7e1e4;CALCULO I;2020;2;1F   ;A
c2ea88dd4569a82b3af4d7009233c6aa;REDES DE COMPUTADORAS I;2020;2;1F   ;96
2da9cddd58aff24a48b1393def9ac110;INGENIERIA DE SOFTWARE III;2020;2;1F   ;96
cf952c57f5ed5aef90dcfc21d307c1aa;ELECTIVA 4 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
5679a275911aeb8f278ced876307e2c0;OPTATIVA 1 - E-BUSINESS;2020;2;1F   ;100
899accb5f6c756528a732d52df810eec;LENGUAJES DE PROGRAMACION II;2020;2;2F   ;70
713e6dfa98274d8339b09b0fcca7e1e4;ALGEBRA LINEAL;2020;2;2F   ;95
c966c1d2c8c975c02df0b317951a4397;FISICA 4;2020;2;1F   ;100
713e6dfa98274d8339b09b0fcca7e1e4;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;2F   ;85
ebbc43549a150c0eb4124377baf297fe;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;83
c966c1d2c8c975c02df0b317951a4397;OPTATIVA 2 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;1F   ;80
713e6dfa98274d8339b09b0fcca7e1e4;ALGEBRA LINEAL;2020;2;1F   ;A
c966c1d2c8c975c02df0b317951a4397;OPTATIVA 1 - MERCHANDISING;2020;2;2F   ;79
713e6dfa98274d8339b09b0fcca7e1e4;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;50
713e6dfa98274d8339b09b0fcca7e1e4;ALGORITMOS Y ESTRUCTURA DE DATOS II;2020;2;1F   ;74
713e6dfa98274d8339b09b0fcca7e1e4;INGLES;2020;2;1F   ;94
713e6dfa98274d8339b09b0fcca7e1e4;LENGUAJES DE PROGRAMACION I;2020;2;2F   ;51
25978060703c1b6ca4ed3a80ea30c85d;REDES DE COMPUTADORAS I;2020;2;2F   ;43
25978060703c1b6ca4ed3a80ea30c85d;REDES DE COMPUTADORAS I;2020;2;1F   ;44
ebbc43549a150c0eb4124377baf297fe;FISICA 2;2020;2;1F   ;74
25978060703c1b6ca4ed3a80ea30c85d;BASE DE DATOS II;2020;2;1F   ;90
45ef9d23bc6174dfcfa0b254f3c3008a;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;59
3656f5150407a4bc6adfc4837046dc28;METODOS NUMERICOS;2020;2;2F   ;65
ebbc43549a150c0eb4124377baf297fe;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;73
25978060703c1b6ca4ed3a80ea30c85d;SISTEMAS OPERATIVOS;2020;2;1F   ;68
5fddfcc0e1ee0e17ac6b71a6a3c35e74;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;100
713e6dfa98274d8339b09b0fcca7e1e4;CALCULO I;2020;2;2F   ;83
713e6dfa98274d8339b09b0fcca7e1e4;CONTABILIDAD;2020;2;1F   ;95
713e6dfa98274d8339b09b0fcca7e1e4;FISICA 1;2020;2;1F   ;60
cf3b6354a9bda4852509dabc212c6e2b;SISTEMAS OPERATIVOS;2020;2;1F   ;84
cf3b6354a9bda4852509dabc212c6e2b;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;76
cf3b6354a9bda4852509dabc212c6e2b;FISICA 3;2020;2;1F   ;83
cf3b6354a9bda4852509dabc212c6e2b;METODOS NUMERICOS;2020;2;2F   ;86
5fddfcc0e1ee0e17ac6b71a6a3c35e74;ELECTIVA 2  - DATAMINING;2020;2;1F   ;97
cf3b6354a9bda4852509dabc212c6e2b;FISICA 4;2020;2;1F   ;100
cf3b6354a9bda4852509dabc212c6e2b;BASE DE DATOS II;2020;2;2F   ;70
cf3b6354a9bda4852509dabc212c6e2b;OPTATIVA 3 - POLITICAS PUBLICAS Y DE NEGOCIOS;2020;2;1F   ;92
45ef9d23bc6174dfcfa0b254f3c3008a;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;1F   ;A
20bb195e86648e9e945bea244606b525;ELECTIVA 5 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;95
20bb195e86648e9e945bea244606b525;ELECTIVA 6 - DATAMINING;2020;2;1F   ;90
45ef9d23bc6174dfcfa0b254f3c3008a;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;2F   ;100
5fddfcc0e1ee0e17ac6b71a6a3c35e74;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
25978060703c1b6ca4ed3a80ea30c85d;INGENIERIA DE SOFTWARE III;2020;2;1F   ;96
25a9e5b772dba10ee0445bc4d2e79d79;ECONOMIA Y FINANZAS;2020;2;1F   ;90
ebbc43549a150c0eb4124377baf297fe;MATEMATICA APLICADA;2020;2;2F   ;A
20bb195e86648e9e945bea244606b525;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;41
ebbc43549a150c0eb4124377baf297fe;MATEMATICA APLICADA;2020;2;1F   ;A
20bb195e86648e9e945bea244606b525;PROBABILIDADES Y ESTADISTICA;2020;2;2F   ;A
25a9e5b772dba10ee0445bc4d2e79d79;CALCULO II;2020;2;1F   ;70
45ef9d23bc6174dfcfa0b254f3c3008a;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;100
45ef9d23bc6174dfcfa0b254f3c3008a;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
3656f5150407a4bc6adfc4837046dc28;DISEÑO DE COMPILADORES;2020;2;1F   ;90
25a9e5b772dba10ee0445bc4d2e79d79;FISICA 2;2020;2;1F   ;96
6db7ad62a826057efbb6012a9a2ac5f2;ELECTIVA 3 - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
20bb195e86648e9e945bea244606b525;DISEÑO DE COMPILADORES;2020;2;1F   ;94
20bb195e86648e9e945bea244606b525;OPTATIVA 3 - MERCHANDISING;2020;2;1F   ;A
20bb195e86648e9e945bea244606b525;OPTATIVA 3 - MERCHANDISING;2020;2;2F   ;A
b87f41217c8cfd6f77be5348aa76ca69;ALGORITMOS Y ESTRUCTURA DE DATOS III;2020;2;2F   ;77
25a9e5b772dba10ee0445bc4d2e79d79;REDES DE COMPUTADORAS I;2020;2;1F   ;98
25a9e5b772dba10ee0445bc4d2e79d79;SISTEMAS OPERATIVOS;2020;2;1F   ;96
8451ade7f6a3e9426c558c62f4231960;FISICA 2;2020;2;1F   ;96
b87f41217c8cfd6f77be5348aa76ca69;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;1F   ;A
b87f41217c8cfd6f77be5348aa76ca69;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;2F   ;78
25a9e5b772dba10ee0445bc4d2e79d79;TECNICAS DE ORGANIZACION Y METODOS;2020;2;1F   ;80
25978060703c1b6ca4ed3a80ea30c85d;OPTATIVA 3 - METODOLOGIA DE LA INVESTIGACION;2020;2;1F   ;94
b87f41217c8cfd6f77be5348aa76ca69;CALCULO II;2020;2;1F   ;33
b87f41217c8cfd6f77be5348aa76ca69;CALCULO II;2020;2;2F   ;70
b87f41217c8cfd6f77be5348aa76ca69;FISICA 2;2020;2;1F   ;96
8451ade7f6a3e9426c558c62f4231960;SISTEMAS OPERATIVOS;2020;2;1F   ;96
8451ade7f6a3e9426c558c62f4231960;ECONOMIA Y FINANZAS;2020;2;1F   ;100
7d3ca741b0bbf4740a861b5c19b51f6f;ELECTIVA 2  - DATA SCIENCE;2020;2;1F   ;A
7d3ca741b0bbf4740a861b5c19b51f6f;ELECTIVA 2  - DATA SCIENCE;2020;2;2F   ;A
58b567443f361543c044289a0711879e;ELECTIVA 1 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
8451ade7f6a3e9426c558c62f4231960;REDES DE COMPUTADORAS I;2020;2;2F   ;95
8451ade7f6a3e9426c558c62f4231960;PROBABILIDADES Y ESTADISTICA;2020;2;1F   ;90
6db7ad62a826057efbb6012a9a2ac5f2;INGLES;2020;2;1F   ;56
58b567443f361543c044289a0711879e;ELECTIVA 1 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;57
8451ade7f6a3e9426c558c62f4231960;CALCULO III;2020;2;1F   ;100
1462a28bb966513524ea2db45b8663a9;INGENIERIA DE SOFTWARE I;2020;2;1F   ;85
1462a28bb966513524ea2db45b8663a9;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;87
72115bc2817ed7061bfac1b70c7a0174;FUNDAMENTOS DE MATEMATICA;2020;2;2F   ;82
1462a28bb966513524ea2db45b8663a9;FISICA 3;2020;2;1F   ;100
1462a28bb966513524ea2db45b8663a9;REDES DE COMPUTADORAS II;2020;2;1F   ;100
1462a28bb966513524ea2db45b8663a9;METODOS NUMERICOS;2020;2;1F   ;100
1462a28bb966513524ea2db45b8663a9;FISICA 4;2020;2;1F   ;100
1462a28bb966513524ea2db45b8663a9;BASE DE DATOS I;2020;2;1F   ;95
6db7ad62a826057efbb6012a9a2ac5f2;REDES DE COMPUTADORAS I;2020;2;2F   ;A
72115bc2817ed7061bfac1b70c7a0174;CONTABILIDAD;2020;2;1F   ;95
5fddfcc0e1ee0e17ac6b71a6a3c35e74;OPTATIVA 2 - REALIDAD NACIONAL;2020;2;1F   ;90
5fddfcc0e1ee0e17ac6b71a6a3c35e74;BASE DE DATOS II;2020;2;1F   ;85
5fddfcc0e1ee0e17ac6b71a6a3c35e74;INGENIERIA DE SOFTWARE III;2020;2;1F   ;87
7d3ca741b0bbf4740a861b5c19b51f6f;METODOS NUMERICOS;2020;2;1F   ;A
7d3ca741b0bbf4740a861b5c19b51f6f;METODOS NUMERICOS;2020;2;2F   ;A
6db7ad62a826057efbb6012a9a2ac5f2;ELECTIVA 2  - BIG DATA;2020;2;1F   ;59
4e7c9470001e2a7f1d261c18a4a00a35;CALCULO III;2020;2;2F   ;A
58b567443f361543c044289a0711879e;REDES DE COMPUTADORAS II;2020;2;1F   ;89
6db7ad62a826057efbb6012a9a2ac5f2;DISEÑO DE COMPILADORES;2020;2;1F   ;72
58b567443f361543c044289a0711879e;LENGUAJES DE PROGRAMACION III;2020;2;1F   ;95
6db7ad62a826057efbb6012a9a2ac5f2;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;80
6db7ad62a826057efbb6012a9a2ac5f2;BASE DE DATOS II;2020;2;1F   ;61
57c436706da86c6d29e9a153bc79da3e;METODOS NUMERICOS;2020;2;1F   ;100
d2f2b1ac89ddef39b6996c8aae1d0df2;ELECTIVA 7 - CLOUD COMPUTING;2020;2;1F   ;77
d2f2b1ac89ddef39b6996c8aae1d0df2;ELECTIVA 6 - CIBERSEGURIDAD;2020;2;1F   ;100
57c436706da86c6d29e9a153bc79da3e;REDES DE COMPUTADORAS II;2020;2;1F   ;98
57c436706da86c6d29e9a153bc79da3e;INGENIERIA DE SOFTWARE I;2020;2;1F   ;70
58b567443f361543c044289a0711879e;INVESTIGACION DE OPERACIONES II;2020;2;2F   ;54
a5fc3c20072b295b96828642da0ea0d9;ELECTIVA 1 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
a5fc3c20072b295b96828642da0ea0d9;ELECTIVA 1 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;91
58b567443f361543c044289a0711879e;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;A
57c436706da86c6d29e9a153bc79da3e;FISICA 3;2020;2;1F   ;93
57c436706da86c6d29e9a153bc79da3e;BASE DE DATOS I;2020;2;1F   ;96
72115bc2817ed7061bfac1b70c7a0174;BASE DE DATOS II;2020;2;1F   ;60
c966c1d2c8c975c02df0b317951a4397;LENGUAJES DE PROGRAMACION I;2020;2;1F   ;63
78383de0fb60a94755832f49fbc6fa85;MATEMATICA DISCRETA;2020;2;2F   ;50
cb2674fd36ea52bdc7e4f7e49da4f81d;ELECTIVA 2  - PROGRAMACION WEB BACK-END;2020;2;1F   ;100
d2f2b1ac89ddef39b6996c8aae1d0df2;INVESTIGACION DE OPERACIONES II;2020;2;2F   ;85
cf952c57f5ed5aef90dcfc21d307c1aa;ELECTIVA 5 - DATAMINING;2020;2;1F   ;91
84c0aa3883ac7a5367fb4f2dc81a0fe2;ELECTIVA 1 - DATAMINING;2020;2;1F   ;90
4e7c9470001e2a7f1d261c18a4a00a35;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;89
4e7c9470001e2a7f1d261c18a4a00a35;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
4e7c9470001e2a7f1d261c18a4a00a35;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;81
38d16013c4add26ec4c6921d6661878e;ALGEBRA LINEAL;2020;2;2F   ;62
cf952c57f5ed5aef90dcfc21d307c1aa;ELECTIVA 6 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;90
38d16013c4add26ec4c6921d6661878e;ALGEBRA LINEAL;2020;2;1F   ;A
d2f2b1ac89ddef39b6996c8aae1d0df2;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;85
2da9cddd58aff24a48b1393def9ac110;OPTATIVA 2 - METODOLOGIA DE LA INVESTIGACION;2020;2;1F   ;100
cb2674fd36ea52bdc7e4f7e49da4f81d;ELECTIVA 4 - GESTION DE PROYECTOS;2020;2;1F   ;90
cb2674fd36ea52bdc7e4f7e49da4f81d;ELECTIVA 3 - DATAMINING;2020;2;1F   ;100
cf952c57f5ed5aef90dcfc21d307c1aa;ELECTIVA 6 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
414fc04bbc57661c91c24f26e9eb56c1;CONTABILIDAD;2020;2;1F   ;95
414fc04bbc57661c91c24f26e9eb56c1;REDES DE COMPUTADORAS I;2020;2;1F   ;52
6b34c5b48b5749c4099d78a8fecd971e;SISTEMAS OPERATIVOS;2020;2;1F   ;90
414fc04bbc57661c91c24f26e9eb56c1;FISICA 3;2020;2;1F   ;73
6b34c5b48b5749c4099d78a8fecd971e;CALCULO III;2020;2;1F   ;A
6b34c5b48b5749c4099d78a8fecd971e;CALCULO III;2020;2;2F   ;92
6b34c5b48b5749c4099d78a8fecd971e;REDES DE COMPUTADORAS II;2020;2;1F   ;100
6b34c5b48b5749c4099d78a8fecd971e;FISICA 3;2020;2;1F   ;A
6b34c5b48b5749c4099d78a8fecd971e;FISICA 3;2020;2;2F   ;87
7a0cff9eea804898d0b08e08995ff691;ELECTIVA 6 - DATAMINING;2020;2;1F   ;93
a2020a9f6bb36e71cdabfc567772d594;BASE DE DATOS I;2020;2;1F   ;95
6b34c5b48b5749c4099d78a8fecd971e;INGENIERIA DE SOFTWARE III;2020;2;1F   ;93
6b34c5b48b5749c4099d78a8fecd971e;BASE DE DATOS II;2020;2;1F   ;63
7a0cff9eea804898d0b08e08995ff691;ELECTIVA 7 - PROGRAMACION COMPETITIVA;2020;2;1F   ;100
38d16013c4add26ec4c6921d6661878e;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2020;2;2F   ;75
38d16013c4add26ec4c6921d6661878e;BASE DE DATOS I;2020;2;1F   ;100
38d16013c4add26ec4c6921d6661878e;INGENIERIA DE SOFTWARE I;2020;2;1F   ;73
b4ed38831c3af8d5ebca8617548bd712;DISEÑO DE COMPILADORES;2020;2;1F   ;90
5f5210585ae5c0109fec0899963480d5;LENGUAJES DE PROGRAMACION III;2020;2;1F   ;100
4e7c9470001e2a7f1d261c18a4a00a35;GESTION DE CENTRO DE COMPUTOS;2020;2;1F   ;70
84c0aa3883ac7a5367fb4f2dc81a0fe2;BASE DE DATOS II;2020;2;2F   ;A
45ef9d23bc6174dfcfa0b254f3c3008a;REDES DE COMPUTADORAS I;2020;2;1F   ;100
55d9a8ffd28247d1206bb80778d62ee7;FISICA 3;2020;2;1F   ;77
55d9a8ffd28247d1206bb80778d62ee7;BASE DE DATOS I;2020;2;1F   ;98
45ef9d23bc6174dfcfa0b254f3c3008a;ESTRUCTURA DE LOS LENGUAJES;2020;2;1F   ;100
721d94c2277dca59751936c1c24cef92;ALGEBRA LINEAL;2020;2;2F   ;38
3387a436e605f8510787d2679c1440d8;ELECTIVA 3 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;98
5f5210585ae5c0109fec0899963480d5;INGENIERIA DE SOFTWARE I;2020;2;1F   ;88
2fda0647517a6cf399f054beb94c388d;ELECTIVA 2  - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;99
3387a436e605f8510787d2679c1440d8;ELECTIVA 2  - DATAMINING;2020;2;1F   ;100
2fda0647517a6cf399f054beb94c388d;ELECTIVA 4 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;100
5f5210585ae5c0109fec0899963480d5;OPTATIVA 1 - E-BUSINESS;2020;2;1F   ;100
bf6a6263d1206f3b1a03bc8e13bb56a8;ELECTIVA 1 - CIBERSEGURIDAD;2020;2;1F   ;100
5f5210585ae5c0109fec0899963480d5;METODOS NUMERICOS;2020;2;1F   ;100
721d94c2277dca59751936c1c24cef92;LOGICA PARA CIENCIAS DE LA COMPUTACION;2020;2;1F   ;64
ad7c1f8e4f818b6a16ed2302a77d3c0c;ELECTIVA 7 - INTERACCION HUMANO-COMPUTADOR;2020;2;2F   ;88
5f5210585ae5c0109fec0899963480d5;FISICA 4;2020;2;1F   ;100
5f5210585ae5c0109fec0899963480d5;BASE DE DATOS I;2020;2;1F   ;95
ad7c1f8e4f818b6a16ed2302a77d3c0c;ELECTIVA 7 - INTERACCION HUMANO-COMPUTADOR;2020;2;1F   ;A
5f5210585ae5c0109fec0899963480d5;MATEMATICA APLICADA;2020;2;2F   ;100
5f5210585ae5c0109fec0899963480d5;MATEMATICA APLICADA;2020;2;1F   ;A
84c0aa3883ac7a5367fb4f2dc81a0fe2;INVESTIGACION DE OPERACIONES I;2020;2;1F   ;83
899accb5f6c756528a732d52df810eec;INVESTIGACION DE OPERACIONES II;2020;2;1F   ;77
3387a436e605f8510787d2679c1440d8;ELECTIVA 4 - PROGRAMACION WEB BACK-END;2020;2;1F   ;95
84c0aa3883ac7a5367fb4f2dc81a0fe2;REDES DE COMPUTADORAS I;2020;2;1F   ;98
1e96ef3e223d778831e5292bd507fedc;ALGEBRA LINEAL;2020;2;2F   ;16
5679a275911aeb8f278ced876307e2c0;ECONOMIA Y FINANZAS;2020;2;1F   ;100
cf952c57f5ed5aef90dcfc21d307c1aa;INGENIERIA DE SOFTWARE III;2020;2;1F   ;94
358b59bc1e8ad99403a1e430faab3783;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2020;2;1F   ;99
899accb5f6c756528a732d52df810eec;REDES DE COMPUTADORAS II;2020;2;1F   ;83
